ID_ODF,MAILLE,ID_FAUNE_FRANCE
47949,E076N691,3871
47950,E076N692,3872
47951,E076N693,3873
47952,E076N694,3874
47953,E076N695,3875
47954,E076N696,3876
47955,E076N697,3877
47956,E076N698,3878
47957,E076N699,3879
47958,E076N700,3880
47959,E076N701,3881
47960,E076N702,3882
47978,E077N626,3883
47979,E077N627,3884
47980,E077N628,3885
47981,E077N629,3886
47982,E077N630,3887
47983,E077N631,3888
47984,E077N632,3889
47985,E077N633,3890
47986,E077N634,3891
47987,E077N635,3892
47988,E077N636,3893
47989,E077N637,3894
47990,E077N638,3895
47991,E077N639,3896
47992,E077N640,3897
47993,E077N641,3898
47994,E077N642,3899
47995,E077N643,3900
47996,E077N644,3901
47997,E077N645,3902
47998,E077N646,3903
47999,E077N647,3904
48000,E077N648,3905
48001,E077N649,3906
48002,E077N650,3907
48003,E077N651,3908
48004,E077N652,3909
48005,E077N653,3910
48006,E077N654,3911
48007,E077N655,3912
48008,E077N656,3913
48009,E077N657,3914
48010,E077N658,3915
48011,E077N659,3916
48012,E077N660,3917
48013,E077N661,3918
48014,E077N662,3919
48015,E077N663,3920
48016,E077N664,3921
48017,E077N665,3922
48018,E077N666,3923
48019,E077N667,3924
48020,E077N668,3925
48021,E077N669,3926
48022,E077N670,3927
48023,E077N671,3928
48024,E077N672,3929
48025,E077N673,3930
48026,E077N674,3931
48027,E077N675,3932
48028,E077N676,3933
48029,E077N677,3934
48030,E077N678,3935
48031,E077N679,3936
48032,E077N680,3937
48033,E077N681,3938
48034,E077N682,3939
48035,E077N683,3940
48036,E077N684,3941
48037,E077N685,3942
48038,E077N686,3943
48039,E077N687,3944
48040,E077N688,3945
48041,E077N689,3946
48042,E077N690,3947
48043,E077N691,3948
48044,E077N692,3949
48045,E077N693,3950
48046,E077N694,3951
48047,E077N695,3952
48048,E077N696,3953
48049,E077N697,3954
48050,E077N698,3955
48051,E077N699,3956
48052,E077N700,3957
48053,E077N701,3958
48054,E077N702,3959
48074,E078N626,
48075,E078N627,3960
48076,E078N628,3961
48077,E078N629,3962
48078,E078N630,3963
48079,E078N631,3964
48080,E078N632,3965
48081,E078N633,3966
48082,E078N634,3967
48083,E078N635,3968
48084,E078N636,3969
48085,E078N637,3970
48086,E078N638,3971
48087,E078N639,3972
48088,E078N640,3973
48089,E078N641,3974
48090,E078N642,3975
48091,E078N643,3976
48092,E078N644,3977
48093,E078N645,3978
48094,E078N646,3979
48095,E078N647,3980
48096,E078N648,3981
48097,E078N649,3982
48098,E078N650,3983
48099,E078N651,3984
48100,E078N652,3985
48101,E078N653,3986
48102,E078N654,3987
48103,E078N655,3988
48104,E078N656,3989
48105,E078N657,3990
48106,E078N658,3991
48107,E078N659,3992
48108,E078N660,3993
48109,E078N661,3994
48110,E078N662,3995
48111,E078N663,3996
48112,E078N664,3997
48113,E078N665,3998
48114,E078N666,3999
48115,E078N667,4000
48116,E078N668,4001
48117,E078N669,4002
48118,E078N670,4003
48119,E078N671,4004
48120,E078N672,4005
48121,E078N673,4006
48122,E078N674,4007
48123,E078N675,4008
48124,E078N676,4009
48125,E078N677,4010
48126,E078N678,4011
48127,E078N679,4012
48128,E078N680,4013
48129,E078N681,4014
48130,E078N682,4015
48131,E078N683,4016
48132,E078N684,4017
48133,E078N685,4018
48134,E078N686,4019
48135,E078N687,4020
48136,E078N688,4021
48137,E078N689,4022
48138,E078N690,4023
48139,E078N691,4024
48140,E078N692,4025
47814,E078N693,4026
47815,E078N694,4027
47816,E078N695,4028
47817,E078N696,4029
47818,E078N697,4030
47819,E078N698,4031
47820,E078N699,4032
47821,E078N700,4033
47822,E078N701,4034
47823,E078N702,4035
47845,E079N626,4036
47846,E079N627,4037
47847,E079N628,4038
47848,E079N629,4039
47849,E079N630,4040
47850,E079N631,4041
47851,E079N632,4042
47852,E079N633,4043
47853,E079N634,4044
47854,E079N635,4045
47855,E079N636,4046
47856,E079N637,4047
47857,E079N638,4048
47858,E079N639,4049
47859,E079N640,4050
47860,E079N641,4051
47861,E079N642,4052
47862,E079N643,4053
47863,E079N644,4054
47864,E079N645,4055
47865,E079N646,4056
47866,E079N647,4057
47867,E079N648,4058
47868,E079N649,4059
47869,E079N650,4060
47870,E079N651,4061
47871,E079N652,4062
47872,E079N653,4063
47873,E079N654,4064
47874,E079N655,4065
47875,E079N656,4066
47876,E079N657,4067
47877,E079N658,4068
47878,E079N659,4069
47879,E079N660,4070
47880,E079N661,4071
47881,E079N662,4072
47882,E079N663,4073
47883,E079N664,4074
47884,E079N665,4075
47885,E079N666,4076
47886,E079N667,4077
47887,E079N668,4078
47888,E079N669,4079
47889,E079N670,4080
47890,E079N671,4081
47891,E079N672,4082
47892,E079N673,4083
47893,E079N674,4084
47894,E079N675,4085
47895,E079N676,4086
47896,E079N677,4087
47897,E079N678,4088
47898,E079N679,4089
47899,E079N680,4090
47900,E079N681,4091
47901,E079N682,4092
47902,E079N683,4093
47903,E079N684,4094
47904,E079N685,4095
47905,E079N686,4096
47906,E079N687,4097
47907,E079N688,4098
47908,E079N689,4099
47909,E079N690,4100
47910,E079N691,4101
47911,E079N692,4102
47912,E079N693,4103
47913,E079N694,4104
47914,E079N695,4105
47915,E079N696,4106
47916,E079N697,4107
47917,E079N698,4108
48158,E080N626,4109
48159,E080N627,4110
48160,E080N628,4111
48161,E080N629,4112
48162,E080N630,4113
48163,E080N631,4114
48164,E080N632,4115
48165,E080N633,4116
48166,E080N634,4117
48167,E080N635,4118
48168,E080N636,4119
48169,E080N637,4120
48170,E080N638,4121
48171,E080N639,4122
48172,E080N640,4123
48173,E080N641,4124
48174,E080N642,4125
48175,E080N643,4126
48176,E080N644,4127
48177,E080N645,4128
48178,E080N646,4129
48179,E080N647,4130
48180,E080N648,4131
48181,E080N649,4132
48182,E080N650,4133
48183,E080N651,4134
48184,E080N652,4135
48185,E080N653,4136
48186,E080N654,4137
48187,E080N655,4138
48188,E080N656,4139
48189,E080N657,4140
48190,E080N658,4141
48191,E080N659,4142
48192,E080N660,4143
48193,E080N661,4144
48194,E080N662,4145
48195,E080N663,4146
48196,E080N664,4147
48197,E080N665,4148
48198,E080N666,4149
48199,E080N667,4150
48200,E080N668,4151
48201,E080N669,4152
48202,E080N670,4153
48203,E080N671,4154
48204,E080N672,4155
48205,E080N673,4156
48206,E080N674,4157
48207,E080N675,4158
48208,E080N676,4159
48209,E080N677,4160
48210,E080N678,4161
48211,E080N679,4162
48212,E080N680,4163
48213,E080N681,4164
48214,E080N682,4165
48215,E080N683,4166
48216,E080N684,4167
48217,E080N685,4168
48218,E080N686,4169
48219,E080N687,4170
48220,E080N688,4171
48221,E080N689,4172
48222,E080N690,4173
48223,E080N691,4174
48224,E080N692,4175
48225,E080N693,4176
48226,E080N694,4177
48227,E080N695,4178
48228,E080N696,4179
48229,E080N697,4180
48230,E080N698,4181
48255,E081N626,4182
48256,E081N627,4183
48257,E081N628,4184
48258,E081N629,4185
48259,E081N630,4186
48260,E081N631,4187
48261,E081N632,4188
48262,E081N633,4189
48263,E081N634,4190
48264,E081N635,4191
48265,E081N636,4192
48266,E081N637,4193
48267,E081N638,4194
48268,E081N639,4195
48269,E081N640,4196
48270,E081N641,4197
48271,E081N642,4198
48272,E081N643,4199
48273,E081N644,4200
48274,E081N645,4201
48275,E081N646,4202
48276,E081N647,4203
48277,E081N648,4204
48278,E081N649,4205
48279,E081N650,4206
48280,E081N651,4207
48281,E081N652,4208
48282,E081N653,4209
48283,E081N654,4210
48284,E081N655,4211
48285,E081N656,4212
48286,E081N657,4213
48287,E081N658,4214
48288,E081N659,4215
48289,E081N660,4216
48290,E081N661,4217
48291,E081N662,4218
48292,E081N663,4219
48293,E081N664,4220
48294,E081N665,4221
48295,E081N666,4222
48296,E081N667,4223
48297,E081N668,4224
48298,E081N669,4225
48299,E081N670,4226
48300,E081N671,4227
48301,E081N672,4228
48302,E081N673,4229
48303,E081N674,4230
48304,E081N675,4231
48305,E081N676,4232
48306,E081N677,4233
48307,E081N678,4234
48308,E081N679,4235
48309,E081N680,4236
48310,E081N681,4237
48311,E081N682,4238
48312,E081N683,4239
48313,E081N684,4240
48314,E081N685,4241
48315,E081N686,4242
48316,E081N687,4243
48317,E081N688,4244
48318,E081N689,4245
48319,E081N690,4246
48320,E081N691,4247
48321,E081N692,4248
48322,E081N693,4249
48323,E081N694,4250
48324,E081N695,4251
48325,E081N696,4252
48326,E081N697,4253
48327,E081N698,4254
48328,E081N699,4255
48354,E082N625,4256
48355,E082N626,4257
48356,E082N627,4258
48357,E082N628,4259
48358,E082N629,4260
48359,E082N630,4261
48360,E082N631,4262
48361,E082N632,4263
48362,E082N633,4264
48363,E082N634,4265
48364,E082N635,4266
48365,E082N636,4267
48366,E082N637,4268
48367,E082N638,4269
48368,E082N639,4270
48369,E082N640,4271
48370,E082N641,4272
48371,E082N642,4273
48372,E082N643,4274
48373,E082N644,4275
48374,E082N645,4276
48375,E082N646,4277
48376,E082N647,4278
48377,E082N648,4279
48378,E082N649,4280
48379,E082N650,4281
48380,E082N651,4282
48381,E082N652,4283
48382,E082N653,4284
48383,E082N654,4285
48384,E082N655,4286
48385,E082N656,4287
48386,E082N657,4288
48387,E082N658,4289
48388,E082N659,4290
48389,E082N660,4291
48390,E082N661,4292
48391,E082N662,4293
48392,E082N663,4294
48393,E082N664,4295
48394,E082N665,4296
48395,E082N666,4297
48396,E082N667,4298
48397,E082N668,4299
48398,E082N669,4300
48399,E082N670,4301
48400,E082N671,4302
48401,E082N672,4303
48402,E082N673,4304
48403,E082N674,4305
48404,E082N675,4306
48405,E082N676,4307
48406,E082N677,4308
48407,E082N678,4309
48408,E082N679,4310
48409,E082N680,4311
48410,E082N681,4312
48411,E082N682,4313
48412,E082N683,4314
48413,E082N684,4315
48414,E082N685,4316
48415,E082N686,4317
48416,E082N687,4318
48417,E082N688,4319
48418,E082N689,4320
48419,E082N690,4321
48420,E082N691,4322
48421,E082N692,4323
48422,E082N693,4324
48423,E082N694,4325
48424,E082N695,4326
48425,E082N696,4327
48426,E082N697,4328
48427,E082N698,4329
48428,E082N699,4330
48429,E082N700,4331
48456,E083N625,4332
48457,E083N626,4333
48458,E083N627,4334
48459,E083N628,4335
48460,E083N629,4336
48461,E083N630,4337
48462,E083N631,4338
48463,E083N632,4339
48464,E083N633,4340
48465,E083N634,4341
48466,E083N635,4342
48467,E083N636,4343
48468,E083N637,4344
48469,E083N638,4345
48470,E083N639,4346
48471,E083N640,4347
48472,E083N641,4348
48473,E083N642,4349
48474,E083N643,4350
48475,E083N644,4351
48476,E083N645,4352
48477,E083N646,4353
48478,E083N647,4354
48479,E083N648,4355
48480,E083N649,4356
48481,E083N650,4357
48482,E083N651,4358
48483,E083N652,4359
48484,E083N653,4360
48485,E083N654,4361
48486,E083N655,4362
48487,E083N656,4363
48488,E083N657,4364
48489,E083N658,4365
48490,E083N659,4366
48491,E083N660,4367
48492,E083N661,4368
48493,E083N662,4369
48494,E083N663,4370
48495,E083N664,4371
48496,E083N665,4372
48497,E083N666,4373
48498,E083N667,4374
48499,E083N668,4375
48500,E083N669,4376
48501,E083N670,4377
48502,E083N671,4378
48503,E083N672,4379
48504,E083N673,4380
48505,E083N674,4381
48506,E083N675,4382
48507,E083N676,4383
48508,E083N677,4384
48509,E083N678,4385
48510,E083N679,4386
48511,E083N680,4387
48512,E083N681,4388
48513,E083N682,4389
48514,E083N683,4390
48515,E083N684,4391
48516,E083N685,4392
48517,E083N686,4393
48518,E083N687,4394
48519,E083N688,4395
48520,E083N689,4396
48521,E083N690,4397
48522,E083N691,4398
48523,E083N692,4399
48524,E083N693,4400
48525,E083N694,4401
48526,E083N695,4402
48527,E083N696,4403
48528,E083N697,4404
48529,E083N698,4405
48530,E083N699,4406
48531,E083N700,4407
48559,E084N624,4408
48560,E084N625,4409
48561,E084N626,4410
48562,E084N627,4411
48563,E084N628,4412
48564,E084N629,4413
48565,E084N630,4414
48566,E084N631,4415
48567,E084N632,4416
48568,E084N633,4417
48569,E084N634,4418
48570,E084N635,4419
48571,E084N636,4420
48572,E084N637,4421
48573,E084N638,4422
48574,E084N639,4423
48575,E084N640,4424
48576,E084N641,4425
48577,E084N642,4426
48578,E084N643,4427
48579,E084N644,4428
48580,E084N645,4429
48581,E084N646,4430
48582,E084N647,4431
48583,E084N648,4432
48584,E084N649,4433
48585,E084N650,4434
48586,E084N651,4435
48587,E084N652,4436
48588,E084N653,4437
48589,E084N654,4438
48590,E084N655,4439
48591,E084N656,4440
48592,E084N657,4441
48593,E084N658,4442
48594,E084N659,4443
48595,E084N660,4444
48596,E084N661,4445
48597,E084N662,4446
48598,E084N663,4447
48599,E084N664,4448
48600,E084N665,4449
48601,E084N666,4450
48602,E084N667,4451
48603,E084N668,4452
48604,E084N669,4453
48605,E084N670,4454
48606,E084N671,4455
48607,E084N672,4456
48608,E084N673,4457
48609,E084N674,4458
48610,E084N675,4459
48611,E084N676,4460
48612,E084N677,4461
48613,E084N678,4462
48614,E084N679,4463
48615,E084N680,4464
48616,E084N681,4465
48617,E084N682,4466
48618,E084N683,4467
48619,E084N684,4468
48620,E084N685,4469
48621,E084N686,4470
48622,E084N687,4471
48623,E084N688,4472
48624,E084N689,4473
48625,E084N690,4474
48626,E084N691,4475
48627,E084N692,4476
48628,E084N693,4477
48629,E084N694,4478
48630,E084N695,4479
48631,E084N696,4480
42838,E085N624,4481
42839,E085N625,4482
42840,E085N626,4483
42841,E085N627,4484
42842,E085N628,4485
42843,E085N629,4486
42844,E085N630,4487
42845,E085N631,4488
42846,E085N632,4489
42847,E085N633,4490
42848,E085N634,4491
42849,E085N635,4492
42850,E085N636,4493
42851,E085N637,4494
42852,E085N638,4495
42853,E085N639,4496
42854,E085N640,4497
42855,E085N641,4498
42856,E085N642,4499
42857,E085N643,4500
42858,E085N644,4501
42859,E085N645,4502
42860,E085N646,4503
42861,E085N647,4504
42862,E085N648,4505
42863,E085N649,4506
48651,E085N650,4507
48652,E085N651,4508
48653,E085N652,4509
48654,E085N653,4510
48655,E085N654,4511
48656,E085N655,4512
48657,E085N656,4513
48658,E085N657,4514
48659,E085N658,4515
48660,E085N659,4516
48661,E085N660,4517
48662,E085N661,4518
48663,E085N662,4519
48664,E085N663,4520
48665,E085N664,4521
48666,E085N665,4522
48667,E085N666,4523
48668,E085N667,4524
48669,E085N668,4525
48670,E085N669,4526
48671,E085N670,4527
48672,E085N671,4528
48673,E085N672,4529
48674,E085N673,4530
48675,E085N674,4531
48676,E085N675,4532
48677,E085N676,4533
48678,E085N677,4534
48679,E085N678,4535
48680,E085N679,4536
48681,E085N680,4537
48682,E085N681,4538
48683,E085N682,4539
48684,E085N683,4540
48685,E085N684,4541
48686,E085N685,4542
48687,E085N686,4543
48688,E085N687,4544
48689,E085N688,4545
48690,E085N689,4546
48691,E085N690,4547
48692,E085N691,4548
48693,E085N692,4549
48694,E085N693,4550
48695,E085N694,4551
48696,E085N695,4552
48697,E085N696,4553
48728,E086N624,4554
48729,E086N625,4555
48730,E086N626,4556
48731,E086N627,4557
48732,E086N628,4558
48733,E086N629,4559
48734,E086N630,4560
48735,E086N631,4561
48736,E086N632,4562
48737,E086N633,4563
48738,E086N634,4564
48739,E086N635,4565
48740,E086N636,4566
48741,E086N637,4567
48742,E086N638,4568
48743,E086N639,4569
48744,E086N640,4570
48745,E086N641,4571
48746,E086N642,4572
48747,E086N643,4573
48748,E086N644,4574
48749,E086N645,4575
48750,E086N646,4576
48751,E086N647,4577
48752,E086N648,4578
48753,E086N649,4579
48754,E086N650,4580
48755,E086N651,4581
48756,E086N652,4582
48757,E086N653,4583
48758,E086N654,4584
48759,E086N655,4585
48760,E086N656,4586
48761,E086N657,4587
48762,E086N658,4588
48763,E086N659,4589
48764,E086N660,4590
48765,E086N661,4591
48766,E086N662,4592
48767,E086N663,4593
48768,E086N664,4594
48769,E086N665,4595
48770,E086N666,4596
48771,E086N667,4597
48772,E086N668,4598
48773,E086N669,4599
48774,E086N670,4600
48775,E086N671,4601
48776,E086N672,4602
48777,E086N673,4603
48778,E086N674,4604
48779,E086N675,4605
48780,E086N676,4606
48781,E086N677,4607
48782,E086N678,4608
48783,E086N679,4609
48784,E086N680,4610
48785,E086N681,4611
48786,E086N682,4612
48787,E086N683,4613
48788,E086N684,4614
48789,E086N685,4615
48790,E086N686,4616
48791,E086N687,4617
48792,E086N688,4618
48793,E086N689,4619
48794,E086N690,4620
48795,E086N691,4621
48796,E086N692,4622
48797,E086N693,4623
48798,E086N694,4624
48799,E086N695,4625
48832,E087N624,4626
48833,E087N625,4627
48834,E087N626,4628
48835,E087N627,4629
48836,E087N628,4630
48837,E087N629,4631
48838,E087N630,4632
48839,E087N631,4633
48840,E087N632,4634
48841,E087N633,4635
48842,E087N634,4636
48843,E087N635,4637
48844,E087N636,4638
48845,E087N637,4639
48846,E087N638,4640
48847,E087N639,4641
48848,E087N640,4642
48849,E087N641,4643
48850,E087N642,4644
48851,E087N643,4645
48852,E087N644,4646
48853,E087N645,4647
48854,E087N646,4648
48855,E087N647,4649
48856,E087N648,4650
48857,E087N649,4651
48858,E087N650,4652
48859,E087N651,4653
48860,E087N652,4654
48861,E087N653,4655
48862,E087N654,4656
48863,E087N655,4657
48864,E087N656,4658
48865,E087N657,4659
48866,E087N658,4660
48867,E087N659,4661
48868,E087N660,4662
48869,E087N661,4663
48870,E087N662,4664
48871,E087N663,4665
48872,E087N664,4666
48873,E087N665,4667
48874,E087N666,4668
48875,E087N667,4669
48876,E087N668,4670
48877,E087N669,4671
48878,E087N670,4672
48879,E087N671,4673
48880,E087N672,4674
48881,E087N673,4675
48882,E087N674,4676
48883,E087N675,4677
48884,E087N676,4678
48885,E087N677,4679
48886,E087N678,4680
48887,E087N679,4681
48888,E087N680,4682
48889,E087N681,4683
48890,E087N682,4684
48891,E087N683,4685
48892,E087N684,4686
48893,E087N685,4687
48894,E087N686,4688
48895,E087N687,4689
48896,E087N688,4690
48897,E087N689,4691
48898,E087N690,4692
48899,E087N691,4693
48900,E087N692,4694
48901,E087N693,4695
48902,E087N694,4696
48903,E087N695,4697
48937,E088N623,4698
48938,E088N624,4699
48939,E088N625,4700
48940,E088N626,4701
48941,E088N627,4702
48942,E088N628,4703
48943,E088N629,4704
48944,E088N630,4705
42864,E088N631,4706
42865,E088N632,4707
42866,E088N633,4708
42867,E088N634,4709
42868,E088N635,4710
42869,E088N636,4711
42870,E088N637,4712
42871,E088N638,4713
42872,E088N639,4714
42873,E088N640,4715
42874,E088N641,4716
42875,E088N642,4717
42876,E088N643,4718
42877,E088N644,4719
42878,E088N645,4720
42879,E088N646,4721
42880,E088N647,4722
42881,E088N648,4723
42882,E088N649,4724
42883,E088N650,4725
42884,E088N651,4726
42885,E088N652,4727
42886,E088N653,4728
42887,E088N654,4729
42888,E088N655,4730
42889,E088N656,4731
42890,E088N657,4732
42891,E088N658,4733
42892,E088N659,4734
42893,E088N660,4735
42894,E088N661,4736
42895,E088N662,4737
42896,E088N663,4738
42897,E088N664,4739
42898,E088N665,4740
42899,E088N666,4741
48945,E088N667,4742
48946,E088N668,4743
48947,E088N669,4744
48948,E088N670,4745
48949,E088N671,4746
48950,E088N672,4747
48951,E088N673,4748
48952,E088N674,4749
48953,E088N675,4750
48954,E088N676,4751
48955,E088N677,4752
48956,E088N678,4753
48957,E088N679,4754
48958,E088N680,4755
48959,E088N681,4756
48960,E088N682,4757
48961,E088N683,4758
48962,E088N684,4759
48963,E088N685,4760
48964,E088N686,4761
48965,E088N687,4762
48966,E088N688,4763
48967,E088N689,4764
48968,E088N690,4765
48969,E088N691,4766
48970,E088N692,4767
48971,E088N693,4768
48972,E088N694,4769
49007,E089N623,4770
49008,E089N624,4771
49009,E089N625,4772
49010,E089N626,4773
49011,E089N627,4774
49012,E089N628,4775
49013,E089N629,4776
49014,E089N630,4777
49015,E089N631,4778
49016,E089N632,4779
49017,E089N633,4780
49018,E089N634,4781
49019,E089N635,4782
49020,E089N636,4783
49021,E089N637,4784
49022,E089N638,4785
49023,E089N639,4786
49024,E089N640,4787
49025,E089N641,4788
49026,E089N642,4789
49027,E089N643,4790
49028,E089N644,4791
49029,E089N645,4792
49030,E089N646,4793
49031,E089N647,4794
49032,E089N648,4795
49033,E089N649,4796
49034,E089N650,4797
49035,E089N651,4798
49036,E089N652,4799
49037,E089N653,4800
49038,E089N654,4801
49039,E089N655,4802
49040,E089N656,4803
49041,E089N657,4804
49042,E089N658,4805
49043,E089N659,4806
49044,E089N660,4807
49045,E089N661,4808
49046,E089N662,4809
49047,E089N663,4810
49048,E089N664,4811
49049,E089N665,4812
49050,E089N666,4813
49051,E089N667,4814
49052,E089N668,4815
49053,E089N669,4816
49054,E089N670,4817
49055,E089N671,4818
49056,E089N672,4819
49057,E089N673,4820
49058,E089N674,4821
49059,E089N675,4822
49060,E089N676,4823
49061,E089N677,4824
49062,E089N678,4825
49063,E089N679,4826
49064,E089N680,4827
49065,E089N681,4828
49066,E089N682,4829
49067,E089N683,4830
49068,E089N684,4831
49069,E089N685,4832
49070,E089N686,4833
49071,E089N687,4834
49072,E089N688,4835
49073,E089N689,4836
49074,E089N690,4837
49075,E089N691,4838
49076,E089N692,4839
49077,E089N693,4840
49078,E089N694,4841
49114,E090N623,4842
49115,E090N624,4843
49116,E090N625,4844
49117,E090N626,4845
49118,E090N627,4846
49119,E090N628,4847
49120,E090N629,4848
49121,E090N630,4849
49122,E090N631,4850
49123,E090N632,4851
49124,E090N633,4852
49125,E090N634,4853
49126,E090N635,4854
49127,E090N636,4855
49128,E090N637,4856
49129,E090N638,4857
49130,E090N639,4858
49131,E090N640,4859
49132,E090N641,4860
49133,E090N642,4861
49134,E090N643,4862
49135,E090N644,4863
49136,E090N645,4864
49137,E090N646,4865
49138,E090N647,4866
49139,E090N648,4867
49140,E090N649,4868
49141,E090N650,4869
49142,E090N651,4870
49143,E090N652,4871
49144,E090N653,4872
49145,E090N654,4873
49146,E090N655,4874
49147,E090N656,4875
49148,E090N657,4876
49149,E090N658,4877
49150,E090N659,4878
49151,E090N660,4879
49152,E090N661,4880
49153,E090N662,4881
49154,E090N663,4882
49155,E090N664,4883
49156,E090N665,4884
49157,E090N666,4885
49158,E090N667,4886
49159,E090N668,4887
49160,E090N669,4888
49161,E090N670,4889
49162,E090N671,4890
49163,E090N672,4891
49164,E090N673,4892
49165,E090N674,4893
49166,E090N675,4894
49167,E090N676,4895
49168,E090N677,4896
49169,E090N678,4897
49170,E090N679,4898
49171,E090N680,4899
49172,E090N681,4900
49173,E090N682,4901
49174,E090N683,4902
49175,E090N684,4903
49176,E090N685,4904
49177,E090N686,4905
49178,E090N687,4906
49179,E090N688,4907
49180,E090N689,4908
49181,E090N690,4909
49182,E090N691,4910
49183,E090N692,4911
49184,E090N693,4912
49185,E090N694,4913
49221,E091N623,4914
49222,E091N624,4915
49223,E091N625,4916
49224,E091N626,4917
49225,E091N627,4918
49226,E091N628,4919
49227,E091N629,4920
49228,E091N630,4921
49229,E091N631,4922
49230,E091N632,4923
49231,E091N633,4924
49232,E091N634,4925
49233,E091N635,4926
49234,E091N636,4927
49235,E091N637,4928
49236,E091N638,4929
49237,E091N639,4930
49238,E091N640,4931
49239,E091N641,4932
49240,E091N642,4933
49241,E091N643,4934
49242,E091N644,4935
49243,E091N645,4936
49244,E091N646,4937
49245,E091N647,4938
49246,E091N648,4939
49247,E091N649,4940
49248,E091N650,4941
49249,E091N651,4942
49250,E091N652,4943
49251,E091N653,4944
49252,E091N654,4945
49253,E091N655,4946
49254,E091N656,4947
49255,E091N657,4948
49256,E091N658,4949
49257,E091N659,4950
49258,E091N660,4951
49259,E091N661,4952
49260,E091N662,4953
49261,E091N663,4954
49262,E091N664,4955
49263,E091N665,4956
49264,E091N666,4957
49265,E091N667,4958
49266,E091N668,4959
49267,E091N669,4960
49268,E091N670,4961
49269,E091N671,4962
49270,E091N672,4963
49271,E091N673,4964
49272,E091N674,4965
49273,E091N675,4966
49274,E091N676,4967
49275,E091N677,4968
49276,E091N678,4969
49277,E091N679,4970
49278,E091N680,4971
49279,E091N681,4972
49280,E091N682,4973
49281,E091N683,4974
49282,E091N684,4975
49283,E091N685,4976
49284,E091N686,4977
49285,E091N687,4978
49286,E091N688,4979
49287,E091N689,4980
49288,E091N690,4981
49289,E091N691,4982
49290,E091N692,4983
49291,E091N693,4984
49326,E092N622,4985
49327,E092N623,4986
49328,E092N624,4987
49329,E092N625,4988
49330,E092N626,4989
49331,E092N627,4990
49332,E092N628,4991
49333,E092N629,4992
49334,E092N630,4993
49335,E092N631,4994
49336,E092N632,4995
49337,E092N633,4996
49338,E092N634,4997
49339,E092N635,4998
49340,E092N636,4999
49341,E092N637,5000
49342,E092N638,5001
49343,E092N639,5002
49344,E092N640,5003
49345,E092N641,5004
49346,E092N642,5005
49347,E092N643,5006
49348,E092N644,5007
49349,E092N645,5008
49350,E092N646,5009
49351,E092N647,5010
49352,E092N648,5011
49353,E092N649,5012
49354,E092N650,5013
49355,E092N651,5014
49356,E092N652,5015
49357,E092N653,5016
49358,E092N654,5017
49359,E092N655,5018
49360,E092N656,5019
49361,E092N657,5020
49362,E092N658,5021
49363,E092N659,5022
49364,E092N660,5023
49365,E092N661,5024
49366,E092N662,5025
49367,E092N663,5026
49368,E092N664,5027
49369,E092N665,5028
49370,E092N666,5029
49371,E092N667,5030
49372,E092N668,5031
49373,E092N669,5032
49374,E092N670,5033
49375,E092N671,5034
49376,E092N672,5035
49377,E092N673,5036
49378,E092N674,5037
49379,E092N675,5038
49380,E092N676,5039
49381,E092N677,5040
49382,E092N678,5041
49383,E092N679,5042
49384,E092N680,5043
49385,E092N681,5044
49386,E092N682,5045
49387,E092N683,5046
49388,E092N684,5047
49389,E092N685,5048
49390,E092N686,5049
49391,E092N687,5050
49392,E092N688,5051
49393,E092N689,5052
49394,E092N690,5053
49395,E092N691,5054
49396,E092N692,5055
49397,E092N693,5056
49431,E093N622,5057
49432,E093N623,5058
49433,E093N624,5059
49434,E093N625,5060
49435,E093N626,5061
49436,E093N627,5062
49437,E093N628,5063
49438,E093N629,5064
49439,E093N630,5065
49440,E093N631,5066
49441,E093N632,5067
49442,E093N633,5068
49443,E093N634,5069
49444,E093N635,5070
49445,E093N636,5071
49446,E093N637,5072
49447,E093N638,5073
49448,E093N639,5074
49449,E093N640,5075
49450,E093N641,5076
49451,E093N642,5077
49452,E093N643,5078
49453,E093N644,5079
49454,E093N645,5080
49455,E093N646,5081
49456,E093N647,5082
49457,E093N648,5083
49531,E093N649,5084
49532,E093N650,5085
49533,E093N651,5086
49534,E093N652,5087
49535,E093N653,5088
49536,E093N654,5089
49537,E093N655,5090
49538,E093N656,5091
49539,E093N657,5092
49540,E093N658,5093
49541,E093N659,5094
49542,E093N660,5095
49543,E093N661,5096
49544,E093N662,5097
49545,E093N663,5098
49546,E093N664,5099
49547,E093N665,5100
49548,E093N666,5101
49549,E093N667,5102
49550,E093N668,5103
49551,E093N669,5104
49552,E093N670,5105
49553,E093N671,5106
49554,E093N672,5107
49555,E093N673,5108
49556,E093N674,5109
49557,E093N675,5110
49558,E093N676,5111
49559,E093N677,5112
49560,E093N678,5113
49561,E093N679,5114
49562,E093N680,5115
49563,E093N681,5116
49564,E093N682,5117
49565,E093N683,5118
49566,E093N684,5119
49567,E093N685,5120
49568,E093N686,5121
49569,E093N687,5122
49570,E093N688,5123
49571,E093N689,5124
49572,E093N690,5125
49573,E093N691,5126
49574,E093N692,5127
49575,E093N693,5128
49609,E094N622,5129
49610,E094N623,5130
49611,E094N624,5131
49612,E094N625,5132
49613,E094N626,5133
49614,E094N627,5134
49615,E094N628,5135
49616,E094N629,5136
49617,E094N630,5137
49618,E094N631,5138
49619,E094N632,5139
